Employee_ID,Name,Age,Gender,Department,Education_Level,Join_Date,Training_Program,Training_Date,Training_Attended,Pre_Training_Score,Post_Training_Score,Manager_Feedback_Score,Peer_Feedback_Score
9ca4d06c-d076-4dad-b17e-43a4ab16b1fd,Wayne Dickerson,,FEMALE,Finance,PhD,15/12/2020,Excel,21/02/2021,Present,0,98,1,1
871eb65c-600c-4bc0-90f3-f41ff2020876,Matthew Miller,,Male,Marketing,Bachelors,02/09/2020,Communication,05/05/2022,No,,,1,1
0de825b2-5246-4c34-bcdb-e579db9b318b,Raymond Roy,,FEMALE,HR,Diploma,20/11/2020,Leadership,14/06/2022,Yes,75,0,4,4
f30d6ea3-951c-4200-9f30-f2f53226786f,Jason Thomas,,Female,HR,PhD,14/09/2024,Excel,25/05/2025,A,48,29,3,3
4526aeed-47a0-4cda-a333-639f387364c1,Jon Ramos,25,M,Marketing,Masters,26/05/2023,Excel,05/02/2026,Absent,37,51,3,3
b6dd5f35-0ee5-43e3-a98d-4c4564076750,Stacey Barber,,Female,Support,Bachelors,29/08/2022,Leadership,11/08/2023,P,0,0,2,2
231f1676-98a7-477b-a149-90edabe07080,Justin Davis,47,Male,Sales,PhD,07/10/2023,Project Management,21/06/2025,No,0,,,
79613250-d375-4185-a019-89d1b998d301,Tammy Hendrix,31,MALE,Support,Diploma,13/06/2024,Excel,23/08/2026,P,,53,1,1
11196b23-9a0f-4242-aeb7-591fb30408fa,Deborah Sanders,42,Female,Marketing,None,27/01/2025,Python,05/04/2025,Present,40,0,0,0
113145d2-4346-4ce5-8895-d134acb4b5c3,Christina Chavez,43,F,HR,Masters,20/09/2024,Communication,13/06/2027,Absent,0,0,4,4
ee6f5a9c-f446-4236-a1f6-6088efef1246,Miguel Jackson,23,M,Finance,None,09/01/2021,Leadership,01/05/2023,Absent,46,49,2,2
1bd4a24e-66bc-4735-b605-070bea732391,Timothy Marshall,,Male,Support,Bachelors,14/03/2023,Project Management,23/11/2023,A,,,4,4
e85af565-e62c-44bb-bf01-1f14d97bd00e,Brian Morrison,,M,Marketing,Bachelors,03/01/2022,Communication,27/06/2024,P,67,27,0,0
c016215d-3807-4f3a-9cd4-aa85613c826a,Roger Petty,,F,Marketing,Masters,08/04/2020,Leadership,28/12/2022,Absent,0,36,2,2
8bce0c24-7ee9-48ac-b7bd-00de21e219ce,Haley Martinez,26,Male,Finance,Masters,20/12/2022,Communication,29/05/2023,No,,,4,4
aaf9ee3e-e432-437d-9307-afb6728ea994,Elizabeth Watkins,,MALE,Sales,Diploma,14/02/2022,Project Management,14/05/2022,Present,0,,,
0c3badd8-52b1-4d01-942c-aa0cdd53abe1,James Dixon,60,M,Engineering,Diploma,13/09/2021,Python,04/02/2024,No,89,,1,1
feb3a855-48e6-4273-8680-13786e607c2f,Jesse Fleming,,FEMALE,Engineering,Masters,25/01/2021,Communication,31/07/2021,P,96,0,4,4
1bb868d5-88c0-43d7-b86c-014f65fae4a1,Susan Figueroa,,MALE,HR,None,16/02/2021,Project Management,04/03/2022,No,38,82,0,0
ea489dae-2b99-4902-836d-943faad29f81,Adrian Martin,26,Male,Marketing,Bachelors,07/07/2024,Leadership,10/05/2026,Present,0,0,5,5
d2152070-e4ee-41bc-bdd7-e170e0d0807c,Samantha Garcia,,MALE,Sales,Bachelors,18/01/2021,Project Management,31/03/2021,Present,78,,3,3
f942fcb2-ee3a-4a8b-84f9-00cb42d757a8,Kenneth Peterson,36,M,Engineering,None,28/11/2021,Cloud Computing,08/12/2023,Yes,0,65,,
9b43324c-afd0-4396-bb31-caebc8ce14bb,Peter Delacruz,,Male,Marketing,Masters,11/06/2024,Communication,15/03/2026,A,0,52,0,0
3e372c8d-8a13-4d8d-9292-4079dfee84b1,Sarah Thompson,32,M,HR,Masters,27/03/2022,Communication,07/12/2022,Present,68,0,2,2
3a99bbcb-56a6-4db5-8776-d49a688e8d5d,Joanna Rodgers,,Female,Marketing,Bachelors,22/12/2022,Project Management,15/12/2023,Yes,45,,3,3
8b6acc43-96af-4fcb-b3eb-f780c91d95c7,Jessica Becker,,FEMALE,Sales,Diploma,16/06/2024,Cloud Computing,21/05/2025,Yes,,,0,0
0fa38669-b33a-42a9-ba73-42fc741d6857,Todd Young,,FEMALE,Support,Diploma,11/04/2021,Cloud Computing,29/08/2022,No,64,,2,2
2583eb38-cebf-4ea4-87a6-998284add36e,Alexis Duran,,FEMALE,Support,Masters,17/09/2023,Excel,28/04/2024,A,46,0,4,4
a8ae5c67-1598-403e-a4c4-e6ca8a661d77,Catherine Soto,,F,Finance,PhD,19/06/2023,Communication,07/06/2024,Absent,0,39,3,3
fdfd984e-1610-4d90-a8c2-7491ac83995b,Shane Diaz,44,Female,Sales,Masters,20/01/2023,Leadership,22/04/2024,No,0,40,4,4
efe3155d-7281-4822-bd26-ce318a00c9be,Derek Hudson,,Female,Engineering,Masters,11/02/2023,Cloud Computing,08/11/2024,P,0,,1,1
efe3a150-c524-41be-a6bb-b51c85d8acf3,William Taylor,,Female,Sales,PhD,19/11/2020,Project Management,14/08/2021,Absent,,68,4,4
c145419c-74eb-4a0d-b80a-ea0265dec4ed,Amanda Garza,54,MALE,Support,None,04/02/2025,Python,12/02/2026,Present,44,33,5,5
9be4e2ac-9f99-4133-ae11-edc43c375315,Rachel Parrish,24,M,Sales,None,20/07/2022,Communication,19/06/2024,No,40,30,0,0
09ac7ba5-eb28-43e6-a465-aed7207ad1d4,Rebecca Bean,33,M,Support,PhD,11/08/2021,Cloud Computing,28/01/2024,No,0,0,0,0
6ee2f9bf-8ad3-43b1-977d-d689a98d61ec,Linda Holt,,F,HR,Bachelors,21/03/2022,Leadership,24/09/2022,Yes,0,,5,5
2146e7b4-a5fb-4e9a-8ab7-d5e0f814af2e,Larry Mathis,,Female,Support,Bachelors,31/07/2024,Leadership,22/03/2026,A,0,,4,4
a5b38959-10e6-41fd-a127-f6638db4daaa,Gregory Garrett,,FEMALE,HR,Diploma,15/08/2024,Project Management,10/12/2025,A,,0,4,4
c04cf6e6-cf6d-48c3-b661-cfdb7537fb16,Melissa Alexander,30,M,Support,Masters,31/07/2024,Leadership,29/12/2024,Yes,0,75,,
e52b9187-3c3b-4ed7-add5-b752ec7448f9,Jillian Woods,,MALE,Engineering,Bachelors,20/04/2023,Python,19/11/2023,Absent,,88,2,2
2fcf9246-a81f-4e5b-b8dc-2c64c4e43753,Luis Hill,53,Male,Finance,None,07/11/2024,Excel,01/03/2027,Absent,0,0,3,3
b82b2b93-1040-4bf3-9d30-b0f7f6a97c38,Valerie Simpson,55,MALE,Marketing,None,05/12/2020,Project Management,23/09/2022,Absent,0,90,,
2660f73f-8abe-4d88-a26c-ea127e129751,Laura Kim,,Male,Support,Masters,16/10/2024,Project Management,12/01/2025,Present,27,64,4,4
d64894cd-2766-4e92-9873-6d60b7f23862,Erica Ray,,Female,Engineering,Bachelors,29/06/2024,Python,02/09/2026,No,,,3,3
ca600b2d-09c6-48dd-bff0-90b9fe835c51,Emily Warren,57,M,Sales,Masters,19/06/2024,Excel,26/03/2025,Yes,0,0,2,2
a00d1e18-aead-403f-afad-3d7ea4bfa846,Jackie Dominguez,,Female,Finance,Diploma,28/08/2023,Communication,29/11/2023,Absent,0,0,4,4
5c405fa3-de27-42ba-a50c-27d4a9dfbb1d,Jeanette Luna,35,F,Finance,Bachelors,08/07/2020,Cloud Computing,23/04/2022,P,0,,,
09cf1063-91b6-4a01-b4e6-0f83af844b8f,Calvin Ramirez,,FEMALE,HR,Bachelors,02/02/2023,Leadership,01/09/2023,Present,44,84,1,1
57b6b27c-bf18-474a-8743-d9f12d08413f,Debra White,60,Male,Support,None,15/11/2024,Cloud Computing,08/07/2025,No,,,,
64e19340-97f5-4628-b5ef-816964a70279,Harry Ochoa,,M,Support,Bachelors,19/09/2024,Excel,12/11/2026,A,,0,0,0
a24a7b89-3f22-4d74-a367-b5632f894e9b,Melinda Stevenson,45,Male,Support,None,07/10/2022,Cloud Computing,20/12/2022,Present,54,0,,
ddca9cc3-d48f-46c5-a431-d4a9ca1ef8d9,Todd Payne,48,F,Sales,Bachelors,22/07/2022,Python,29/12/2022,Yes,0,0,4,4
67a79886-5716-4f35-9a64-eed2ef3dc5a8,Bobby Becker,,Female,Support,Bachelors,18/02/2025,Project Management,27/11/2025,No,0,,3,3
567fd2e9-c2f1-4bfc-8875-53632fc52298,Tara Thompson,,Female,Sales,PhD,20/01/2023,Cloud Computing,02/03/2024,Present,,77,0,0
935046f4-f7f8-4118-aaed-0848639a851f,Tracy Walker,58,M,HR,Masters,09/03/2023,Cloud Computing,17/02/2024,P,0,,5,5
c81c597a-9ba1-4be2-879d-19c357e4267e,Ashley Dalton,59,F,HR,Diploma,26/02/2022,Communication,21/04/2024,Yes,,,2,2
6426f2e5-b5ea-4220-8f57-cd9e1b309e97,Alexander Brewer,,Male,Sales,Bachelors,22/07/2024,Cloud Computing,24/10/2024,Yes,,,5,5
f3177bab-62e3-4fa7-b4cd-6362434a1842,Erika Bishop,,F,HR,Bachelors,05/09/2024,Cloud Computing,30/04/2026,Absent,0,58,5,5
d32a27d1-498c-4dd7-ae1b-3c1ac5e38a4e,Adam Parker,,Female,Finance,None,31/05/2024,Cloud Computing,24/08/2025,Yes,,0,3,3
8326c2dd-e4d4-49e7-ace8-c3d1e0b43a73,Angela Collier,42,FEMALE,Marketing,None,14/04/2021,Excel,11/11/2022,Present,61,35,3,3
0c00f8ff-2a31-4f1d-bbf7-bf91995821e0,Roy Cook,,F,HR,None,11/05/2024,Cloud Computing,24/11/2024,Present,0,,4,4
1604c332-09a6-4674-8b1f-a32544e5f394,Christine Parker,55,Female,Engineering,None,10/04/2022,Cloud Computing,08/11/2023,Yes,91,,3,3
53a70e7d-1b86-4a72-b424-28924b2ca54d,Christina Robinson,56,FEMALE,Sales,Diploma,12/01/2023,Python,19/06/2024,No,0,,0,0
36e75939-e2d7-4077-9e8f-a8075db96490,Karen Singleton,,Male,Engineering,Bachelors,28/09/2021,Communication,01/04/2024,Present,0,0,2,2
6d1eb9b4-cc7e-46de-bcf7-526e18edc1e6,Evan Smith,,MALE,Marketing,Bachelors,22/09/2024,Python,08/12/2025,A,57,,0,0
b276d819-2651-4aa3-98bb-1c4ef3e62704,Rebekah Campbell,,F,Finance,None,11/07/2022,Leadership,03/10/2024,Yes,0,0,0,0
2d6527a1-5a96-4960-86bd-ce4309025afd,Luis Gould,48,Male,Engineering,Masters,02/01/2021,Excel,02/06/2021,P,35,,2,2
790f2b45-8612-444f-977b-ee96b232398b,Lisa Conley,30,F,Finance,PhD,21/04/2021,Project Management,17/12/2023,P,0,,3,3
2138fe3c-5c69-4e1f-858c-f41d01b8d47e,Jose Grant,46,Female,Engineering,PhD,01/05/2024,Python,15/11/2024,Yes,,81,1,1
2308961b-e3e3-4e42-a9ac-92f066f6290a,Kristin Durham,33,Female,Engineering,None,25/03/2023,Leadership,11/03/2024,P,50,,0,0
530f7e66-f49e-4aa3-8ef1-47f76a846c2c,Lauren Perry,,F,HR,None,28/11/2023,Python,19/03/2026,No,,96,4,4
4c745676-478f-4edd-b134-1dec89f653a9,Brenda Mccarthy,28,FEMALE,Marketing,PhD,03/02/2024,Leadership,09/11/2025,A,30,,2,2
e4a6da33-bda5-4100-bbaf-f9ca565854d5,Kimberly Morgan,32,Male,Support,Masters,09/08/2024,Excel,24/09/2026,Absent,43,0,1,1
dde630e0-cbee-4346-9d1c-153ef6ebcacf,Micheal Austin,,F,Marketing,Diploma,08/11/2023,Python,12/02/2026,Yes,0,0,0,0
f53fd2d3-4df6-4205-a0ff-622c80851d53,Barbara Miller,,Female,Marketing,None,11/10/2021,Project Management,30/10/2022,P,0,64,,
22d91b18-0680-45f3-9511-4558fc424352,Abigail Williams,47,FEMALE,HR,Diploma,28/11/2023,Python,26/12/2025,Yes,,28,1,1
a3a051e8-5f5c-4553-8e8d-2654cd3710e6,Matthew Hall,,M,Sales,Bachelors,04/08/2021,Python,13/08/2022,A,,,5,5
d368c594-e09b-4f17-a484-be3e2191990c,Samantha Lloyd,,Female,HR,Diploma,11/04/2022,Cloud Computing,01/01/2023,No,57,79,,
52f02148-016d-4426-b556-071b11b9e1b1,Andrew Harris,,Female,HR,PhD,19/12/2022,Cloud Computing,17/01/2024,Absent,,,,
ae973869-2ea1-41aa-bcf7-bbc28e38440e,Eric Rosales,34,FEMALE,Marketing,Diploma,20/11/2023,Leadership,25/05/2025,Present,45,0,2,2
9620818d-62c5-4829-a210-b7349dedb853,Michelle Thomas,,FEMALE,Sales,Masters,23/09/2024,Cloud Computing,27/04/2025,Present,65,0,1,1
a32785f7-e61c-4368-b2f1-f3186c4e77f7,Michelle Carter,,Female,HR,Bachelors,25/02/2022,Python,26/07/2023,Absent,,,3,3
21366a4d-01a1-496e-bf34-d88926530bd4,Jose Rodgers,42,F,Sales,Bachelors,13/10/2023,Leadership,11/10/2024,Yes,92,,2,2
358ae854-49b4-4f17-9e6b-ed7aeb536282,Andrea Robinson,,F,Engineering,Diploma,10/09/2021,Excel,12/09/2023,No,68,,3,3
d0fcb577-cec7-4674-8b19-f320b5230821,Casey Huff,36,F,Marketing,None,26/09/2021,Cloud Computing,20/06/2023,Yes,,,3,3
e0f02008-24a9-44d7-9b48-c6fb333f117b,Adrienne Torres,25,MALE,Engineering,Bachelors,04/05/2021,Leadership,26/02/2022,Yes,0,,3,3
0213d090-bd00-4f19-a08d-51350f199b92,Kelly Perry,,Female,Engineering,Bachelors,19/01/2021,Cloud Computing,09/10/2021,Yes,0,,5,5
8d80c2fe-b7b1-4072-b436-873728ffa490,Alexander Martin,,M,Support,None,05/06/2024,Cloud Computing,17/01/2027,P,0,0,,
164ba766-b4c7-473a-84c8-4c23676e34be,Cassandra White,,F,HR,None,11/04/2024,Python,22/08/2025,Yes,0,0,4,4
42a5af9b-5223-46bb-b6d9-d64d7ae67ecf,Heidi Burton,,MALE,Sales,None,30/03/2023,Project Management,20/06/2023,No,100,,1,1
dcdc614f-279e-44e7-a100-385622bb0c8d,Amanda Thomas,,Male,Finance,Bachelors,19/05/2024,Python,11/12/2025,Yes,,,,
dad95c71-c688-499b-9111-277c82cc3039,Jody Yoder,,F,Marketing,None,12/01/2021,Excel,22/05/2023,Yes,33,0,3,3
647a96e9-1a2d-4d7a-bac4-32f83db8014a,Sean Higgins,,F,Sales,Bachelors,22/12/2024,Leadership,31/08/2025,Yes,0,0,2,2
1035ddda-2cf0-477d-b801-792ba53a43d6,Daniel Ramos,58,Male,Support,None,17/04/2021,Project Management,06/08/2021,No,0,41,3,3
9522496e-a7c8-49be-9082-140aed00e657,Tina Howe,,Female,Sales,Diploma,11/02/2022,Excel,11/06/2023,Yes,46,67,1,1
939f3536-27ba-43dd-ac2b-d5a32e89bdbd,Susan Lewis,54,MALE,Finance,Bachelors,14/01/2023,Project Management,17/11/2024,P,44,70,3,3
19ceafee-f491-4ab0-abd3-46cbe1add4fa,Rebecca Sandoval,58,FEMALE,Engineering,Bachelors,08/10/2023,Communication,10/12/2025,Yes,0,,1,1
3c7c5372-4d9e-4b9f-a3ee-785f134afb23,Briana Mosley,44,Female,Support,Diploma,30/03/2025,Leadership,13/09/2025,Yes,0,,3,3
f6d2a20d-b3d5-4708-9d1a-f023a73ff524,Kenneth Kline,54,Male,HR,PhD,12/01/2023,Leadership,06/06/2025,Absent,58,79,1,1
4edd1cfd-f08f-4cf7-8e52-5adc51f8deb6,Bryan Hardy,,Female,Finance,Diploma,29/12/2021,Communication,14/03/2023,A,30,0,3,3
7e3beb35-e1eb-4f9c-be60-808dbcb39076,Robert Roberts,37,M,Marketing,None,15/03/2024,Leadership,21/04/2026,No,0,0,5,5
dd8d0747-42d3-41aa-9526-db8e922febcf,Robert Hampton,49,M,Support,PhD,06/06/2020,Excel,31/05/2021,No,51,,0,0
9a86040e-7263-4c6a-a4ad-77b02e32a832,Shannon Gonzales,53,M,HR,Bachelors,03/04/2021,Leadership,21/08/2023,A,57,0,5,5
11e3d175-70ad-4070-aca0-ed97922fe35d,Gary Estrada,54,F,Finance,Masters,08/11/2021,Excel,28/08/2023,Present,0,,2,2
7f6953af-e921-4dfa-86e9-79fec27eb09a,Cindy Zimmerman,,Female,HR,Masters,01/04/2024,Cloud Computing,24/06/2026,Present,,52,4,4
8eed8d34-f384-4346-945f-4281236603b4,Kelly Anderson,26,Male,Sales,Diploma,17/01/2023,Python,01/06/2025,No,,0,4,4
f8da93c8-c0b4-483a-acdb-425ccff440eb,Ricky Sanders,38,M,Engineering,Bachelors,03/07/2020,Communication,01/03/2023,No,0,20,0,0
09a3e57e-2c5b-4eb0-b03d-a2528c486219,Deborah Spencer,38,F,Finance,Masters,22/09/2020,Excel,08/03/2022,Absent,85,0,1,1
dd16663a-8183-4bc0-80e2-cd0484c48ac0,Hannah Clark,29,FEMALE,HR,Masters,23/03/2024,Leadership,12/01/2025,Yes,0,,4,4
2f45a112-5b7c-4988-83ab-6df5aad74fe0,Joseph Glass,60,FEMALE,Marketing,Masters,07/06/2023,Cloud Computing,25/11/2024,Yes,0,,,
fa5d8ae7-4733-4a26-8470-32f633b5f51d,Thomas Brewer,44,MALE,Marketing,PhD,10/08/2020,Cloud Computing,01/11/2022,No,78,82,3,3
521ba1e4-92e7-4c57-8b53-e1aedaed71e5,Austin Conley,,FEMALE,Sales,Bachelors,19/02/2025,Leadership,28/06/2026,A,0,24,2,2
ba5b70e7-df3b-435c-b5c5-edf0f43f847a,Tanya Davis,54,FEMALE,Finance,Masters,26/08/2021,Cloud Computing,03/08/2022,A,0,0,5,5
c77afed5-2adf-4941-93c2-9f31a495dbf9,Teresa Curry,,F,Finance,Bachelors,14/07/2021,Python,28/03/2022,Present,0,0,2,2
7a5c28ca-32e7-4520-8d83-b05517ac720e,Sean Dixon,44,FEMALE,Support,Diploma,20/06/2020,Leadership,01/08/2020,Absent,89,70,1,1
e9622f9d-3242-4aba-92c0-75229cb14954,Jason Harrison,,Male,Support,Masters,30/09/2020,Communication,22/10/2021,Present,98,,2,2
17ca35a2-7ff7-4b20-97ee-a179afd063d6,Ashley Sanders,39,Male,Engineering,Diploma,20/01/2022,Project Management,06/06/2023,Yes,54,92,3,3
350e0c9a-1d95-4056-a6db-89dcbb5452fd,Sean Bradshaw,37,Male,Sales,Diploma,19/07/2021,Project Management,28/01/2022,Yes,59,38,0,0
a901bdb8-c0ae-40f3-b770-014d68fd1179,Brian Wise,,Female,Support,Diploma,07/03/2024,Python,14/05/2026,Yes,72,43,4,4
67171ab7-61f0-45c5-9cda-89181dadd807,Thomas Williams,41,Female,HR,Bachelors,09/01/2021,Python,25/02/2022,No,47,73,4,4
57cad887-b916-4c61-a2d0-0779724d3c00,Tammy Wolf,25,Female,HR,Diploma,15/07/2020,Cloud Computing,02/12/2020,A,0,68,5,5
bf2c857e-9f7b-4992-acec-73f232acf022,Amanda Armstrong,,F,Support,Masters,19/05/2022,Leadership,08/08/2022,Absent,24,,2,2
8941069b-3559-43c6-965a-2822615a443c,Christopher Curtis,48,Male,Sales,PhD,08/12/2023,Communication,15/03/2026,A,0,23,4,4
264e448e-1a87-47b0-855f-c748c6d273f9,Diane Garcia,42,Male,Engineering,Diploma,30/10/2022,Communication,11/11/2023,Absent,0,21,5,5
aedbd272-8ef2-4cac-8a32-c1eb05d04902,Joseph Weeks,51,Female,Engineering,Diploma,07/09/2022,Communication,01/01/2025,Absent,31,0,5,5
fb634b0b-539e-4196-aa38-6ce69390e315,Kyle Bennett,,Male,Support,Diploma,04/05/2020,Excel,13/09/2022,Absent,43,,1,1
31934d22-9766-41ee-92bf-bcf2d709acc3,Holly Ponce,,Male,Finance,Bachelors,30/05/2020,Cloud Computing,18/05/2021,Absent,90,80,,
cf7a9bd5-10e6-4719-8a7d-60a1d6f30b49,Mary Trujillo,48,Female,Marketing,PhD,03/07/2023,Python,09/11/2024,Absent,,38,2,2
98a0be4c-91a1-4855-aabd-4589b7365e1b,Richard Silva,43,Female,Sales,PhD,02/02/2022,Leadership,27/12/2023,Absent,0,,2,2
f808e17a-3a96-47f5-98e0-0183c6bfb986,Charles Lee,52,F,Sales,Bachelors,30/05/2020,Communication,28/07/2022,No,,,0,0
5ddf6f80-8a25-4d95-939e-9c1f8cb8cf5d,Phillip Anderson,,Male,Support,Diploma,27/04/2023,Cloud Computing,14/04/2024,P,91,,2,2
e35aac0c-132f-4ba1-b106-f95542653ccf,Brooke Thomas,,Male,Finance,Bachelors,30/06/2020,Communication,27/03/2023,Present,0,,,
1f8452fb-6c26-4326-8dc6-d899ee209e85,Christopher Hall,27,F,Sales,Diploma,13/05/2024,Project Management,20/01/2027,P,0,,0,0
995c712f-2a96-48bd-8f70-6894472678ac,Jessica Griffith,,Female,Marketing,Diploma,22/06/2024,Excel,24/11/2025,Present,0,,0,0
973f7fd5-dca9-410a-ad1b-5e966e648ec8,Darren Martinez,54,F,Support,None,28/12/2020,Leadership,12/12/2021,Yes,0,,1,1
e6afcce9-f1f5-4294-a66c-93f287f2b581,Francisco Benton,30,F,HR,Bachelors,29/08/2022,Leadership,23/07/2023,A,0,87,5,5
a1b95e07-af38-4794-a0eb-16f1d3e8947f,Courtney Page,30,M,Marketing,PhD,12/08/2021,Cloud Computing,18/10/2022,P,,,,
1febfdaf-0f03-4aaf-bfec-2bfa084a4052,Jack Stein,32,Female,Sales,None,10/09/2022,Excel,03/06/2025,P,,43,5,5
a3cc77c1-c4b6-4e47-aa09-70c6907e5f2d,Jay Buchanan,26,Female,Support,Diploma,27/06/2024,Project Management,28/07/2026,No,38,,2,2
ad545be9-9712-4b5a-b15c-25075ef28433,Hannah Mitchell,35,Male,Engineering,Bachelors,25/10/2020,Cloud Computing,25/11/2020,Yes,68,0,0,0
7ac53288-4053-474e-bf00-3f8af21dfe36,Breanna Patrick,37,FEMALE,Engineering,Bachelors,24/09/2021,Cloud Computing,25/10/2023,Yes,0,31,4,4
0b4baf23-1c4d-4cfd-80b3-0bda6f26bd7c,Patricia Robles,22,FEMALE,Engineering,Diploma,11/03/2024,Cloud Computing,24/12/2024,No,100,50,0,0
06d23bde-350c-459f-89ea-3c351f65206e,Nancy Gutierrez,,MALE,Support,None,21/08/2024,Leadership,22/08/2026,A,0,,4,4
46b3138a-660d-4992-b307-039f19b251ca,Ann Martin,,F,HR,Diploma,22/03/2022,Communication,29/10/2023,Present,26,0,1,1
84506864-035c-4c48-8b5c-01400ae95eb4,Nicholas Diaz,,Male,Engineering,Masters,28/08/2024,Excel,08/03/2026,Present,0,,2,2
de519932-07cd-4beb-97be-4ad925ebfcee,Valerie Bush,,M,Sales,Masters,06/03/2021,Cloud Computing,08/07/2021,P,39,0,5,5
0ade0b41-8224-453c-b20b-5ab7159d880c,Brian Brown,22,M,Marketing,PhD,16/03/2024,Communication,06/01/2025,P,,,,
0c3c83d3-f801-48bf-9467-b73a550714a7,Donna Booker,,M,Sales,PhD,20/03/2022,Excel,14/03/2023,A,76,26,5,5
cd101511-3312-42d1-8cdc-4dcd7df5e219,Brian Gonzalez,23,MALE,Sales,Bachelors,11/08/2022,Project Management,08/11/2022,Yes,39,0,3,3
5953b5d4-2e85-4607-af62-752490ac7063,Kelsey Kelly,40,Female,Finance,Masters,31/05/2020,Leadership,30/09/2021,Yes,0,,0,0
40f6754a-989d-45ed-adf2-b925b41287fb,Daniel Hoffman MD,51,M,Support,Masters,21/11/2023,Excel,14/09/2024,P,40,,2,2
d294f5a8-2815-4b62-a70f-79219b61e82e,Teresa Weeks,32,FEMALE,Marketing,None,20/12/2021,Project Management,05/02/2022,P,0,0,1,1
d2bcc804-6fd2-4471-a4c4-8c04e3bf37c2,Harry Brown,,M,Sales,Bachelors,27/12/2023,Python,29/03/2025,No,70,24,,
da8f55c4-b310-40ed-a362-84b8d4a84c96,Andrew Whitney,,F,Finance,Bachelors,24/04/2022,Leadership,11/09/2023,Present,0,0,2,2
4f8390da-19a4-4e55-acf1-bb986a3098aa,Lori Johnson,27,Female,Marketing,None,11/09/2023,Project Management,05/03/2024,No,74,64,1,1
726a1844-0cf2-469a-9dd1-9a42cb8be57b,Mary Martinez,,Male,Finance,Diploma,03/11/2020,Excel,10/04/2021,P,0,,3,3
a7b4d7c9-bfbf-4315-8507-a453098fd17b,David Tate,33,F,Finance,Masters,30/05/2022,Project Management,24/07/2023,P,69,0,3,3
901b938f-b703-4e19-920f-65b31164d2e6,Shannon Welch,,MALE,Support,Masters,17/12/2024,Project Management,16/04/2025,P,82,53,1,1
3fd180e5-50a6-4b22-80c6-5ec892fcbafc,Michelle Stewart,,F,Sales,Masters,23/07/2022,Communication,15/08/2023,P,0,,4,4
9bdd8ac3-9c4d-4e2c-8169-de840ad3f8b9,Rhonda Evans,50,FEMALE,Finance,Diploma,23/09/2021,Project Management,07/09/2023,A,0,71,4,4
c8880b2c-651e-4bd2-a99e-9370ede40cf0,Wanda Fowler,,FEMALE,Finance,None,28/06/2024,Python,21/12/2026,Yes,,79,1,1
706370c4-971f-4676-b697-67b732dba13d,Robin Reyes,,Male,Engineering,Diploma,26/10/2020,Leadership,04/10/2022,Yes,0,,1,1
692fe76c-1a20-4dcc-8ae8-e236bff9e3b2,Tina Hernandez,,M,Marketing,PhD,31/12/2024,Leadership,04/12/2025,P,0,0,2,2
7c2a5ca2-0c92-4749-b3da-143e4962394f,Derek Hall,,MALE,Finance,PhD,22/05/2024,Cloud Computing,24/11/2024,No,65,,2,2
2eda17d5-6fd8-440a-9283-889cc31f37eb,Michael Robertson,,M,Support,Bachelors,30/09/2021,Leadership,10/06/2023,Present,,0,1,1
1d2b11d0-e976-479f-9186-c2a19536922e,Jill Smith DDS,51,Male,Support,Diploma,22/09/2022,Communication,07/05/2024,P,,,2,2
d91e7e1a-6e48-4e95-a228-23f82a46cb32,Mary Johnson DDS,33,FEMALE,Sales,PhD,06/07/2022,Cloud Computing,30/12/2023,A,88,,5,5
8a6181ae-e771-4e1b-91df-4ff075f32c8e,Ashley Jenkins,44,Male,Engineering,Masters,25/08/2024,Leadership,16/06/2025,Absent,,0,1,1
07059d15-a8c5-440f-aa54-e68fa9274d42,Mary Green,33,Male,Engineering,Diploma,12/08/2021,Leadership,18/10/2023,P,0,,0,0
156c992b-cc97-4171-b926-393cf1974022,Michael Potter,53,Male,Support,None,27/11/2024,Excel,31/12/2024,Present,27,40,2,2
e28c259c-8124-4407-9870-fafa835108d8,Lauren Lester DVM,50,Male,Engineering,PhD,15/02/2025,Leadership,02/03/2027,Present,,80,5,5
05bcde63-f667-491a-b1c7-ebf1f9dbe07e,Kimberly Garrett,53,FEMALE,Finance,None,22/12/2020,Excel,24/09/2021,Present,0,69,,
07d1316f-821a-4ac9-a957-2b45ed84859d,Sarah Waller,,Male,Sales,PhD,24/09/2022,Project Management,10/12/2024,A,,66,3,3
88fc929a-4dda-4b87-8291-b38ce4e7e7a3,Peter Hayes,,Female,HR,None,29/08/2023,Communication,02/07/2025,No,35,80,2,2
ed569361-bcc9-4b94-835d-7e20859e45bf,William Compton,50,F,Marketing,Diploma,18/04/2023,Cloud Computing,09/12/2024,Present,,,0,0
8a02711e-02f3-44d0-aeb8-c6eb700affff,Robert Green,54,FEMALE,Finance,Masters,12/06/2023,Communication,28/10/2023,Absent,0,,5,5
7928913d-51f8-4167-b96c-39ad6b35a9b9,Sandra White,56,F,HR,Masters,30/08/2020,Leadership,03/02/2022,A,0,33,1,1
4cafae2b-15ca-4379-903c-e3b161580ec7,Anna Wong,,M,Finance,None,14/11/2021,Leadership,18/06/2022,Present,0,0,5,5
e417eadf-82ca-4ac9-a867-9c72ef245e07,Dr. Devin Martin DDS,30,F,Marketing,Masters,24/12/2020,Leadership,30/06/2023,A,94,0,0,0
